foodatlas_id	source	reference	entity_linking_method	_chemical_name	_flavor_name
mf3077	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=10659'}	id_matching	PUBCHEM_COMPOUND:10659	faint
mf3078	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=12020'}	id_matching	PUBCHEM_COMPOUND:12020	green
mf3079	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=12020'}	id_matching	PUBCHEM_COMPOUND:12020	fruity
mf3080	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=12020'}	id_matching	PUBCHEM_COMPOUND:12020	bitter
mf3081	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=12020'}	id_matching	PUBCHEM_COMPOUND:12020	pungent
mf3082	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=12020'}	id_matching	PUBCHEM_COMPOUND:12020	horseradish
mf3083	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=12020'}	id_matching	PUBCHEM_COMPOUND:12020	tropical
mf3084	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=12020'}	id_matching	PUBCHEM_COMPOUND:12020	butter
mf3085	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=12020'}	id_matching	PUBCHEM_COMPOUND:12020	vegetable
mf3086	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=222'}	id_matching	PUBCHEM_COMPOUND:222	very pungent odor (characteristic of drying urine).
mf3087	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=222'}	id_matching	PUBCHEM_COMPOUND:222	sharp, cloying, repellent
mf3088	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=222'}	id_matching	PUBCHEM_COMPOUND:222	pungent, suffocating odor
mf3089	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=222'}	id_matching	PUBCHEM_COMPOUND:222	ammoniacal
mf3090	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=222'}	id_matching	PUBCHEM_COMPOUND:222	sharp, intensely irritating odor
mf3091	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=62367'}	id_matching	PUBCHEM_COMPOUND:62367	green
mf3092	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=62367'}	id_matching	PUBCHEM_COMPOUND:62367	terpene
mf3093	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=62367'}	id_matching	PUBCHEM_COMPOUND:62367	eucalyptus
mf3094	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=62367'}	id_matching	PUBCHEM_COMPOUND:62367	minty
mf3095	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=643941'}	id_matching	PUBCHEM_COMPOUND:643941	green
mf3096	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=643941'}	id_matching	PUBCHEM_COMPOUND:643941	weedy
mf3097	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=643941'}	id_matching	PUBCHEM_COMPOUND:643941	fruity
mf3098	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=643941'}	id_matching	PUBCHEM_COMPOUND:643941	fatty
mf3099	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=643941'}	id_matching	PUBCHEM_COMPOUND:643941	grassy
mf3100	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=643941'}	id_matching	PUBCHEM_COMPOUND:643941	leaf
mf3101	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=643941'}	id_matching	PUBCHEM_COMPOUND:643941	apple
mf3102	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=7342'}	id_matching	PUBCHEM_COMPOUND:7342	rubber
mf3103	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=7342'}	id_matching	PUBCHEM_COMPOUND:7342	rummy
mf3104	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=7342'}	id_matching	PUBCHEM_COMPOUND:7342	sweet
mf3105	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=7342'}	id_matching	PUBCHEM_COMPOUND:7342	fruity
mf3106	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=7342'}	id_matching	PUBCHEM_COMPOUND:7342	alcoholic
mf3107	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=7342'}	id_matching	PUBCHEM_COMPOUND:7342	strawberry
mf3108	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=7342'}	id_matching	PUBCHEM_COMPOUND:7342	ethereal
mf3109	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=7342'}	id_matching	PUBCHEM_COMPOUND:7342	fusel
mf3110	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=31249'}	id_matching	PUBCHEM_COMPOUND:31249	apricot
mf3111	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=31249'}	id_matching	PUBCHEM_COMPOUND:31249	peach
mf3112	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=31249'}	id_matching	PUBCHEM_COMPOUND:31249	fruity
mf3113	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=31249'}	id_matching	PUBCHEM_COMPOUND:31249	wine
mf3114	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=31249'}	id_matching	PUBCHEM_COMPOUND:31249	cooked
mf3115	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=31249'}	id_matching	PUBCHEM_COMPOUND:31249	cranberry
mf3116	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=31249'}	id_matching	PUBCHEM_COMPOUND:31249	ylang
mf3117	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=31249'}	id_matching	PUBCHEM_COMPOUND:31249	musty
mf3118	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=31249'}	id_matching	PUBCHEM_COMPOUND:31249	apple
mf3119	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=31249'}	id_matching	PUBCHEM_COMPOUND:31249	chocolate
mf3120	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=31249'}	id_matching	PUBCHEM_COMPOUND:31249	pear
mf3121	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=31249'}	id_matching	PUBCHEM_COMPOUND:31249	mild
mf3122	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=31249'}	id_matching	PUBCHEM_COMPOUND:31249	grape
mf3123	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=31249'}	id_matching	PUBCHEM_COMPOUND:31249	fruit
mf3124	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=5281680'}	id_matching	PUBCHEM_COMPOUND:5281680	bitter
mf3125	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=7148'}	id_matching	PUBCHEM_COMPOUND:7148	hawthorn
mf3126	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=7148'}	id_matching	PUBCHEM_COMPOUND:7148	lilac
mf3127	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=7148'}	id_matching	PUBCHEM_COMPOUND:7148	strong, persistent, agreeable, flowery odor
mf3128	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=66654'}	id_matching	PUBCHEM_COMPOUND:66654	borneol
mf3129	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=66654'}	id_matching	PUBCHEM_COMPOUND:66654	camphor
mf3130	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=12366'}	id_matching	PUBCHEM_COMPOUND:12366	balsam
mf3131	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=12366'}	id_matching	PUBCHEM_COMPOUND:12366	wax
mf3132	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=12366'}	id_matching	PUBCHEM_COMPOUND:12366	fruity
mf3133	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=12366'}	id_matching	PUBCHEM_COMPOUND:12366	waxy
mf3134	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=12366'}	id_matching	PUBCHEM_COMPOUND:12366	creamy
mf3135	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=12366'}	id_matching	PUBCHEM_COMPOUND:12366	milky
mf3136	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=12366'}	id_matching	PUBCHEM_COMPOUND:12366	mild
mf3137	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=6781'}	id_matching	PUBCHEM_COMPOUND:6781	bitter disagreeable taste
mf3138	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=6781'}	id_matching	PUBCHEM_COMPOUND:6781	very slight, aromatic odor.
mf3139	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=6781'}	id_matching	PUBCHEM_COMPOUND:6781	bitter
mf3140	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=6781'}	id_matching	PUBCHEM_COMPOUND:6781	practically odorless
mf3141	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=6781'}	id_matching	PUBCHEM_COMPOUND:6781	odorless
mf3142	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=5281777'}	id_matching	PUBCHEM_COMPOUND:5281777	sweet-like
mf3143	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=61030'}	id_matching	PUBCHEM_COMPOUND:61030	green
mf3144	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=61030'}	id_matching	PUBCHEM_COMPOUND:61030	fruity
mf3145	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=61030'}	id_matching	PUBCHEM_COMPOUND:61030	waxy
mf3146	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=61030'}	id_matching	PUBCHEM_COMPOUND:61030	creamy
mf3147	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=61030'}	id_matching	PUBCHEM_COMPOUND:61030	fresh
mf3148	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=61030'}	id_matching	PUBCHEM_COMPOUND:61030	earthy
mf3149	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=61030'}	id_matching	PUBCHEM_COMPOUND:61030	natural
mf3150	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=61030'}	id_matching	PUBCHEM_COMPOUND:61030	jasmin
mf3151	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=61030'}	id_matching	PUBCHEM_COMPOUND:61030	oily
mf3152	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=7797'}	id_matching	PUBCHEM_COMPOUND:7797	pineapple
mf3153	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=7797'}	id_matching	PUBCHEM_COMPOUND:7797	fruity
mf3154	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=7797'}	id_matching	PUBCHEM_COMPOUND:7797	plum
mf3155	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=7797'}	id_matching	PUBCHEM_COMPOUND:7797	wine
mf3156	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=7797'}	id_matching	PUBCHEM_COMPOUND:7797	melon
mf3157	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=7797'}	id_matching	PUBCHEM_COMPOUND:7797	fruit
mf3158	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=7797'}	id_matching	PUBCHEM_COMPOUND:7797	rum
mf3159	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=7797'}	id_matching	PUBCHEM_COMPOUND:7797	cognac
mf3160	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=5352461'}	id_matching	PUBCHEM_COMPOUND:5352461	green
mf3161	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=5352461'}	id_matching	PUBCHEM_COMPOUND:5352461	fruity
mf3162	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=5352461'}	id_matching	PUBCHEM_COMPOUND:5352461	grassy
mf3163	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=5352461'}	id_matching	PUBCHEM_COMPOUND:5352461	orchid
mf3164	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=5352461'}	id_matching	PUBCHEM_COMPOUND:5352461	apple
mf3165	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=5352461'}	id_matching	PUBCHEM_COMPOUND:5352461	banana
mf3166	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=73467'}	id_matching	PUBCHEM_COMPOUND:73467	bitter
mf3167	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=69600'}	id_matching	PUBCHEM_COMPOUND:69600	vanillin
mf3168	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=10797'}	id_matching	PUBCHEM_COMPOUND:10797	ethereal
mf3169	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=10797'}	id_matching	PUBCHEM_COMPOUND:10797	chocolate
mf3170	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=10797'}	id_matching	PUBCHEM_COMPOUND:10797	acetone
mf3171	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=246728'}	id_matching	PUBCHEM_COMPOUND:246728	sweet
mf3172	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=246728'}	id_matching	PUBCHEM_COMPOUND:246728	mushroom
mf3173	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=246728'}	id_matching	PUBCHEM_COMPOUND:246728	mild fruity odor
mf3174	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=246728'}	id_matching	PUBCHEM_COMPOUND:246728	lavender
mf3175	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=246728'}	id_matching	PUBCHEM_COMPOUND:246728	herbal
mf3176	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=246728'}	id_matching	PUBCHEM_COMPOUND:246728	fresh
mf3177	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=246728'}	id_matching	PUBCHEM_COMPOUND:246728	resin
mf3178	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=246728'}	id_matching	PUBCHEM_COMPOUND:246728	butter
mf3179	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=246728'}	id_matching	PUBCHEM_COMPOUND:246728	herb
mf3180	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=7095'}	id_matching	PUBCHEM_COMPOUND:7095	green
mf3181	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=7095'}	id_matching	PUBCHEM_COMPOUND:7095	pleasant, peculiar odor
mf3182	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=7095'}	id_matching	PUBCHEM_COMPOUND:7095	rose
mf3183	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=7095'}	id_matching	PUBCHEM_COMPOUND:7095	pungent
mf3184	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=7095'}	id_matching	PUBCHEM_COMPOUND:7095	... pleasant, characteristic odor.
mf3185	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=7095'}	id_matching	PUBCHEM_COMPOUND:7095	geranium
mf3186	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=7095'}	id_matching	PUBCHEM_COMPOUND:7095	pleasant, butter-like
mf3187	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=61738'}	id_matching	PUBCHEM_COMPOUND:61738	green
mf3188	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=61738'}	id_matching	PUBCHEM_COMPOUND:61738	sweet
mf3189	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=61738'}	id_matching	PUBCHEM_COMPOUND:61738	apricot
mf3190	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=61738'}	id_matching	PUBCHEM_COMPOUND:61738	fruity
mf3191	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=61738'}	id_matching	PUBCHEM_COMPOUND:61738	peach
mf3192	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=61738'}	id_matching	PUBCHEM_COMPOUND:61738	ketone
mf3193	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=439586'}	id_matching	PUBCHEM_COMPOUND:439586	sweet
mf3194	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=871'}	id_matching	PUBCHEM_COMPOUND:871	sweet
mf3195	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=7222'}	id_matching	PUBCHEM_COMPOUND:7222	rubber
mf3196	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=7222'}	id_matching	PUBCHEM_COMPOUND:7222	unpleasant odor
mf3197	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=7222'}	id_matching	PUBCHEM_COMPOUND:7222	coffee
mf3198	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=7222'}	id_matching	PUBCHEM_COMPOUND:7222	sulfury
mf3199	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=7222'}	id_matching	PUBCHEM_COMPOUND:7222	meat
mf3200	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=7222'}	id_matching	PUBCHEM_COMPOUND:7222	gasoline
mf3201	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=7222'}	id_matching	PUBCHEM_COMPOUND:7222	cooked
mf3202	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=7222'}	id_matching	PUBCHEM_COMPOUND:7222	odor similar to that of quinoline
mf3203	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=7222'}	id_matching	PUBCHEM_COMPOUND:7222	rubbery
mf3204	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=7222'}	id_matching	PUBCHEM_COMPOUND:7222	vegetable
mf3205	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=7222'}	id_matching	PUBCHEM_COMPOUND:7222	nutty
mf3206	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=12101'}	id_matching	PUBCHEM_COMPOUND:12101	musty
mf3207	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=12101'}	id_matching	PUBCHEM_COMPOUND:12101	must
mf3208	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=517045'}	id_matching	PUBCHEM_COMPOUND:517045	odorless
mf3209	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=1068'}	id_matching	PUBCHEM_COMPOUND:1068	sulfur
mf3210	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=1068'}	id_matching	PUBCHEM_COMPOUND:1068	radish
mf3211	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=1068'}	id_matching	PUBCHEM_COMPOUND:1068	green
mf3212	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=1068'}	id_matching	PUBCHEM_COMPOUND:1068	sulfury
mf3213	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=1068'}	id_matching	PUBCHEM_COMPOUND:1068	wild
mf3214	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=1068'}	id_matching	PUBCHEM_COMPOUND:1068	onion
mf3215	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=1068'}	id_matching	PUBCHEM_COMPOUND:1068	gasoline
mf3216	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=1068'}	id_matching	PUBCHEM_COMPOUND:1068	sweet corn
mf3217	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=1068'}	id_matching	PUBCHEM_COMPOUND:1068	tomato
mf3218	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=1068'}	id_matching	PUBCHEM_COMPOUND:1068	characteristic flavor
mf3219	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=1068'}	id_matching	PUBCHEM_COMPOUND:1068	unpleasant odor of wild radish, cabbage-like
mf3220	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=1068'}	id_matching	PUBCHEM_COMPOUND:1068	cabbage
mf3221	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=1068'}	id_matching	PUBCHEM_COMPOUND:1068	sulfurous
mf3222	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=1068'}	id_matching	PUBCHEM_COMPOUND:1068	vegetable
mf3223	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=7363'}	id_matching	PUBCHEM_COMPOUND:7363	fishy
mf3224	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=7363'}	id_matching	PUBCHEM_COMPOUND:7363	smoky
mf3225	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=7363'}	id_matching	PUBCHEM_COMPOUND:7363	sulfurous
mf3226	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=7363'}	id_matching	PUBCHEM_COMPOUND:7363	sulfury
mf3227	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=7363'}	id_matching	PUBCHEM_COMPOUND:7363	coffee
mf3228	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=7363'}	id_matching	PUBCHEM_COMPOUND:7363	roast
mf3229	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=7363'}	id_matching	PUBCHEM_COMPOUND:7363	roasted
mf3230	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=7363'}	id_matching	PUBCHEM_COMPOUND:7363	fatty
mf3231	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=7363'}	id_matching	PUBCHEM_COMPOUND:7363	burnt
mf3232	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=7363'}	id_matching	PUBCHEM_COMPOUND:7363	chocolate
mf3233	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=7363'}	id_matching	PUBCHEM_COMPOUND:7363	oily
mf3234	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=5283356'}	id_matching	PUBCHEM_COMPOUND:5283356	green
mf3235	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=5283356'}	id_matching	PUBCHEM_COMPOUND:5283356	sweet
mf3236	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=5283356'}	id_matching	PUBCHEM_COMPOUND:5283356	fat
mf3237	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=5283356'}	id_matching	PUBCHEM_COMPOUND:5283356	fruity
mf3238	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=5283356'}	id_matching	PUBCHEM_COMPOUND:5283356	citrus
mf3239	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=5283356'}	id_matching	PUBCHEM_COMPOUND:5283356	fresh
